CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score_Sum,Customer_Persona,HoldoutOrders,HoldoutMonetary,IsChurned,Prob_Active,Predicted_90Day_CLV,Recommended_Campaign,Campaign_Strategy_Note
13289.0,632,1,307.95,1,1,2,112,4,Hibernating / Lost,0,0.0,1,0.0658157983432055,19.84618754955697,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13290.0,347,1,208.63,2,1,1,211,4,About to Sleep,0,0.0,1,0.18676067140773456,47.21741130243038,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13291.0,64,11,3320.84,4,5,5,455,14,Champions,0,0.0,1,0.8244666116125435,469.2443829107166,VIP Loyalty Program,"Early access to new launches, zero discount needed."
13292.0,193,4,665.14,3,3,3,333,9,Loyal Customers,1,329.37,0,0.4398577022768404,123.94613797719599,Cross-Sell Drive,Recommend bundle products based on purchase history.
13293.0,301,6,1192.94,2,4,4,244,10,At Risk,0,0.0,1,0.4988132204248341,169.33365449135556,Standard Retention Push,Automated email re-engagement.
13294.0,98,3,1689.53,4,3,4,434,11,Loyal Customers,0,0.0,1,0.5905009473948895,376.8968107426908,Cross-Sell Drive,Recommend bundle products based on purchase history.
13295.0,268,4,1101.97,2,3,3,233,8,At Risk,0,0.0,1,0.4181266760301704,139.1533995965033,Standard Retention Push,Automated email re-engagement.
13296.0,46,6,792.51,4,4,3,443,11,Champions,0,0.0,1,0.7000039936162972,194.30651896267014,VIP Loyalty Program,"Early access to new launches, zero discount needed."
13297.0,294,3,2278.77,2,3,4,234,9,At Risk,4,2089.85,0,0.4293222500903704,302.8613950806438,Standard Retention Push,Automated email re-engagement.
13299.0,177,3,1218.7,3,3,4,334,10,Loyal Customers,0,0.0,1,0.5021713191942279,201.05690640464434,Cross-Sell Drive,Recommend bundle products based on purchase history.
13300.0,78,3,1285.51,4,3,4,434,11,Loyal Customers,0,0.0,1,0.6138361145589,306.24087259697535,Cross-Sell Drive,Recommend bundle products based on purchase history.
13301.0,12,4,618.09,5,3,3,533,11,Loyal Customers,0,0.0,1,0.6422338884992287,240.00021918165768,Cross-Sell Drive,Recommend bundle products based on purchase history.
13302.0,64,2,159.2,4,2,1,421,7,Promising / Potential,0,0.0,1,0.45507323292725854,71.48734853556958,Cross-Sell Drive,Recommend bundle products based on purchase history.
13303.0,309,1,61.72,2,1,1,211,4,About to Sleep,0,0.0,1,0.21650351035076387,49.1994240724112,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13304.0,260,4,1217.99,2,3,4,234,9,At Risk,0,0.0,1,0.47831316082547026,148.6451306343343,Standard Retention Push,Automated email re-engagement.
13305.0,1,14,3225.1,5,5,5,555,15,Champions,2,529.61,0,0.8724548753855849,545.0389502458357,VIP Loyalty Program,"Early access to new launches, zero discount needed."
13306.0,339,1,53.65,2,1,1,211,4,About to Sleep,0,0.0,1,0.19275200291430217,29.65964051907121,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13307.0,29,3,273.34,5,3,2,532,10,Loyal Customers,0,0.0,1,0.5659822709586158,91.72030774689091,Cross-Sell Drive,Recommend bundle products based on purchase history.
13308.0,112,2,1099.81,3,2,3,323,8,Promising / Potential,2,570.56,0,0.505668170786718,231.2599109244525,Cross-Sell Drive,Recommend bundle products based on purchase history.
13309.0,115,3,796.22,3,3,3,333,9,Loyal Customers,3,910.15,0,0.5264458442111386,185.09811547369145,Cross-Sell Drive,Recommend bundle products based on purchase history.
13310.0,115,4,1226.82,3,3,4,334,10,Loyal Customers,1,314.38,0,0.5848451109679353,182.95188346404564,Cross-Sell Drive,Recommend bundle products based on purchase history.
13311.0,59,1,490.11,4,1,2,412,7,New Customers,1,108.46,0,0.4990036293772152,222.034548813072,Onboarding Sequence,10% discount on 2nd purchase within 30 days.
13312.0,360,1,124.75,1,1,1,111,3,Hibernating / Lost,0,0.0,1,0.17752991045457323,40.37671044493397,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13313.0,50,10,2808.34,4,5,5,455,14,Champions,2,636.98,0,0.8296288627200304,495.71667924800977,VIP Loyalty Program,"Early access to new launches, zero discount needed."
13315.0,598,1,310.26,1,1,2,112,4,Hibernating / Lost,0,0.0,1,0.07675539006652166,23.783665472669362,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13316.0,40,8,10993.82,4,5,5,455,14,Champions,2,2197.75,0,0.8272669110879179,1588.6289137539488,VIP Loyalty Program,"Early access to new launches, zero discount needed."
13317.0,107,18,5526.39,3,5,5,355,13,Loyal Customers,1,959.7,0,0.8131434537120042,760.9885594646995,Cross-Sell Drive,Recommend bundle products based on purchase history.
13319.0,0,51,18627.42,5,5,5,555,15,Champions,7,3455.08,0,0.9575016831197498,2263.1123134244203,VIP Loyalty Program,"Early access to new launches, zero discount needed."
13320.0,15,5,1660.55,5,4,4,544,13,Champions,1,567.55,0,0.7583219754739103,499.01664656947656,VIP Loyalty Program,"Early access to new launches, zero discount needed."
13324.0,112,15,7190.51,3,5,5,355,13,Loyal Customers,3,3322.96,0,0.7940639639833882,936.6824558797509,Cross-Sell Drive,Recommend bundle products based on purchase history.
13326.0,341,1,281.76,2,1,2,212,5,About to Sleep,0,0.0,1,0.22491268948020804,69.48077964445471,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13327.0,21,19,8990.46,5,5,5,555,15,Champions,1,889.02,0,0.8792581131308568,998.6685348646072,VIP Loyalty Program,"Early access to new launches, zero discount needed."
13328.0,225,1,1308.48,3,1,4,314,8,Others / Need Attention,0,0.0,1,0.3461737321884161,224.55115721376558,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13329.0,275,7,4628.17,2,4,5,245,11,At Risk,1,484.8,0,0.5886237300901277,405.01063614307367,Standard Retention Push,Automated email re-engagement.
13330.0,1,6,2806.18,5,4,5,545,14,Champions,0,0.0,1,0.8097504641417889,624.5719944872029,VIP Loyalty Program,"Early access to new launches, zero discount needed."
13331.0,310,1,262.4,2,1,1,211,4,About to Sleep,0,0.0,1,0.2156744515407526,64.40713331642534,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13333.0,320,3,1015.74,2,3,3,233,8,At Risk,0,0.0,1,0.35074199935676154,142.54460801995253,Standard Retention Push,Automated email re-engagement.
13334.0,99,4,5458.77,4,3,5,435,12,Loyal Customers,1,804.98,0,0.6450977661942275,681.8659331363668,Cross-Sell Drive,Recommend bundle products based on purchase history.
13337.0,455,1,1575.26,1,1,4,114,6,Hibernating / Lost,0,0.0,1,0.2007337701765889,163.83079900133583,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13338.0,66,4,2445.62,4,3,4,434,11,Loyal Customers,0,0.0,1,0.6350363680045799,423.7347058683785,Cross-Sell Drive,Recommend bundle products based on purchase history.
13339.0,109,1,860.12,3,1,3,313,7,Others / Need Attention,0,0.0,1,0.43148894182891606,248.16333139910589,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13340.0,14,10,20593.62,5,5,5,555,15,Champions,2,1506.94,0,0.8492590551491522,1712.877010742156,VIP Loyalty Program,"Early access to new launches, zero discount needed."
13341.0,169,1,775.85,3,1,3,313,7,Others / Need Attention,0,0.0,1,0.36172067748955616,193.54251651228034,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13343.0,86,1,353.43,4,1,2,412,7,New Customers,0,0.0,1,0.46619435651048224,206.61990747232772,Onboarding Sequence,10% discount on 2nd purchase within 30 days.
13344.0,186,1,1656.15,3,1,4,314,8,Others / Need Attention,2,887.57,0,0.3902987181167905,332.68832696805146,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13345.0,196,1,389.5,3,1,2,312,6,Others / Need Attention,0,0.0,1,0.2882198265887467,121.27585404961621,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13346.0,371,6,299.4,1,4,2,142,7,Can't Lose Them,0,0.0,1,0.18531447313856575,17.877604439524237,Executive Outreach,Feedback survey + customized high-value offer.
13355.0,31,1,674.7,5,1,3,513,9,New Customers,0,0.0,1,0.5768404923417536,339.5468293652295,Onboarding Sequence,10% discount on 2nd purchase within 30 days.
13357.0,166,5,3838.36,3,4,5,345,12,Loyal Customers,0,0.0,1,0.6337457396499431,561.084296405165,Cross-Sell Drive,Recommend bundle products based on purchase history.
13358.0,177,1,439.03,3,1,2,312,6,Others / Need Attention,0,0.0,1,0.30756193066338156,129.41453839528052,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13359.0,312,1,603.75,2,1,3,213,6,About to Sleep,1,439.56,0,0.29082605826633423,148.71460611642325,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13360.0,340,4,1553.65,2,3,4,234,9,At Risk,0,0.0,1,0.38311247243639013,163.11742531474184,Standard Retention Push,Automated email re-engagement.
13361.0,381,2,1450.5,1,2,4,124,7,Hibernating / Lost,0,0.0,1,0.31607714569656886,193.30933328004917,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13362.0,154,5,3884.86,3,4,5,345,12,Loyal Customers,2,1509.21,0,0.6471970815980785,549.4627445626447,Cross-Sell Drive,Recommend bundle products based on purchase history.
13363.0,318,1,731.36,2,1,3,213,6,About to Sleep,2,992.5,0,0.2848346108330819,145.65086502521956,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13365.0,126,1,700.6,3,1,3,313,7,Others / Need Attention,1,1524.77,0,0.41131534711769224,245.0697061721184,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13367.0,340,1,510.2,2,1,2,212,5,About to Sleep,0,0.0,1,0.22575757132998187,99.75744032295714,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13368.0,165,4,1121.5,3,3,3,333,9,Loyal Customers,0,0.0,1,0.4736575866487439,157.63419845064408,Cross-Sell Drive,Recommend bundle products based on purchase history.
13369.0,274,1,616.56,2,1,3,213,6,About to Sleep,0,0.0,1,0.33040409224799827,168.9529292210724,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13370.0,280,1,1509.74,2,1,4,214,7,About to Sleep,0,0.0,1,0.37029429497459376,281.0559523803874,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13371.0,414,2,2297.66,1,2,4,124,7,Hibernating / Lost,0,0.0,1,0.2823893766769777,215.46861301436402,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13373.0,67,5,6330.52,4,4,5,445,13,Champions,1,1256.67,0,0.7543024784240764,769.1281400555398,VIP Loyalty Program,"Early access to new launches, zero discount needed."
13374.0,323,2,422.8,2,2,2,222,6,About to Sleep,0,0.0,1,0.28902975909141115,85.09184410149376,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13375.0,353,1,1013.58,1,1,3,113,5,Hibernating / Lost,1,778.65,0,0.25166663827503244,150.93269310963265,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13376.0,8,3,1019.76,5,3,3,533,11,Loyal Customers,0,0.0,1,0.6393076306450329,299.9574598055775,Cross-Sell Drive,Recommend bundle products based on purchase history.
13377.0,305,2,1552.88,2,2,4,224,8,About to Sleep,0,0.0,1,0.40055734120583775,251.59881059673523,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13379.0,45,1,136.29,4,1,1,411,6,New Customers,2,436.27,0,0.4649312606202226,123.36216342190413,Onboarding Sequence,10% discount on 2nd purchase within 30 days.
13380.0,341,1,62.4,2,1,1,211,4,About to Sleep,0,0.0,1,0.19124116763555865,43.45867321671227,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13381.0,22,10,7046.39,5,5,5,555,15,Champions,2,1177.98,0,0.844429197895145,977.5444388155404,VIP Loyalty Program,"Early access to new launches, zero discount needed."
13382.0,189,5,1387.58,3,4,4,344,11,Loyal Customers,0,0.0,1,0.5577201147008364,238.89366515335644,Cross-Sell Drive,Recommend bundle products based on purchase history.
13383.0,452,1,305.28,1,1,2,112,4,Hibernating / Lost,0,0.0,1,0.144747357376099,44.71583735541469,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13384.0,37,6,4284.74,4,4,5,445,13,Champions,5,2396.09,0,0.7858612286186125,801.3242272323172,VIP Loyalty Program,"Early access to new launches, zero discount needed."
13385.0,238,1,534.57,3,1,2,312,6,Others / Need Attention,0,0.0,1,0.248139676907552,112.63310312789928,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13386.0,323,2,835.46,2,2,3,223,7,About to Sleep,0,0.0,1,0.3328277344993178,123.46788530398611,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13387.0,326,1,189.44,2,1,1,211,4,About to Sleep,0,0.0,1,0.202789922638707,47.61974569501199,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13388.0,40,3,1185.65,4,3,4,434,11,Loyal Customers,0,0.0,1,0.656671875668823,303.187915184951,Cross-Sell Drive,Recommend bundle products based on purchase history.
13389.0,141,1,257.89,3,1,1,311,5,Others / Need Attention,2,540.07,0,0.30133095798914034,101.11268368913971,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13391.0,112,1,59.8,3,1,1,311,5,Others / Need Attention,0,0.0,1,0.3318689517591151,70.6086210458127,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13392.0,586,1,91.14,1,1,1,111,3,Hibernating / Lost,0,0.0,1,0.0670104377156231,13.520488724336316,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13393.0,492,4,1131.45,1,3,3,133,7,Others / Need Attention,0,0.0,1,0.17437601499742805,58.79395151258374,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13394.0,24,16,5645.13,5,5,5,555,15,Champions,3,976.57,0,0.867015647280384,798.9601111995427,VIP Loyalty Program,"Early access to new launches, zero discount needed."
13395.0,94,3,1180.23,4,3,4,434,11,Loyal Customers,0,0.0,1,0.5952174103366448,270.068509611053,Cross-Sell Drive,Recommend bundle products based on purchase history.
13396.0,228,1,387.27,3,1,2,312,6,Others / Need Attention,1,973.72,0,0.2573379426469632,108.28151256371669,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13397.0,19,9,2875.93,5,5,5,555,15,Champions,1,315.94,0,0.8421822188644066,487.839099705698,VIP Loyalty Program,"Early access to new launches, zero discount needed."
13398.0,101,2,670.34,4,2,3,423,9,Promising / Potential,0,0.0,1,0.5122604826380049,189.21725444441924,Cross-Sell Drive,Recommend bundle products based on purchase history.
13399.0,373,3,275.4,1,3,2,132,6,Others / Need Attention,0,0.0,1,0.22929735207055302,34.92110030401646,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13400.0,491,1,310.83,1,1,2,112,4,Hibernating / Lost,0,0.0,1,0.1227873117852678,38.978602237166086,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13402.0,36,4,1535.13,5,3,4,534,12,Loyal Customers,0,0.0,1,0.6621372107710155,324.40230281605267,Cross-Sell Drive,Recommend bundle products based on purchase history.
13403.0,296,2,154.5,2,2,1,221,5,About to Sleep,1,75.0,0,0.27421609288945625,41.663269318114956,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13404.0,121,1,217.81,3,1,1,311,5,Others / Need Attention,1,34.68,0,0.32222082610036784,63.695146801432934,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13405.0,113,5,1198.81,3,4,4,344,11,Loyal Customers,1,15.0,0,0.6461083454245224,153.52225983049624,Cross-Sell Drive,Recommend bundle products based on purchase history.
13406.0,336,2,568.92,2,2,3,223,7,About to Sleep,0,0.0,1,0.3189317020681447,116.53225966502977,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13407.0,487,3,2244.7,1,3,4,134,8,Others / Need Attention,0,0.0,1,0.2045444980624993,127.43987601536595,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13408.0,8,85,41453.1,5,5,5,555,15,Champions,21,10280.36,0,0.9847185284867478,8672.853243230036,VIP Loyalty Program,"Early access to new launches, zero discount needed."
13410.0,96,7,1743.94,4,4,4,444,12,Champions,2,458.02,0,0.6985953826544187,292.05710350223916,VIP Loyalty Program,"Early access to new launches, zero discount needed."
13411.0,16,1,213.55,5,1,1,511,7,New Customers,0,0.0,1,0.49336267280245294,159.5440711656676,Onboarding Sequence,10% discount on 2nd purchase within 30 days.
13412.0,529,1,487.35,1,1,2,112,4,Hibernating / Lost,0,0.0,1,0.10420633385748457,49.703234743441804,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13413.0,548,6,429.44,1,4,2,142,7,Can't Lose Them,0,0.0,1,0.08765864896417264,16.738919341679807,Executive Outreach,Feedback survey + customized high-value offer.
13414.0,42,6,2494.14,4,4,4,444,12,Champions,0,0.0,1,0.744845499604176,488.42042924789547,VIP Loyalty Program,"Early access to new launches, zero discount needed."
13415.0,381,4,800.67,1,3,3,133,7,Others / Need Attention,0,0.0,1,0.2661131733658514,79.3314932305131,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13416.0,645,1,228.3,1,1,1,111,3,Hibernating / Lost,2,712.5,0,0.05113344183610402,13.273914932849742,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13417.0,114,5,1264.66,3,4,4,344,11,Loyal Customers,1,404.83,0,0.6449923610756716,230.07155813684372,Cross-Sell Drive,Recommend bundle products based on purchase history.
13418.0,7,28,10850.3,5,5,5,555,15,Champions,3,1383.3,0,0.9123437156647713,1759.982690543932,VIP Loyalty Program,"Early access to new launches, zero discount needed."
13420.0,58,2,159.85,4,2,1,421,7,Promising / Potential,0,0.0,1,0.4623266377144577,72.62678421003598,Cross-Sell Drive,Recommend bundle products based on purchase history.
13421.0,199,7,3077.08,3,4,5,345,12,Loyal Customers,1,1026.04,0,0.6111187245390082,352.6268378425777,Cross-Sell Drive,Recommend bundle products based on purchase history.
13423.0,337,1,217.03,2,1,1,211,4,About to Sleep,0,0.0,1,0.19426850631706505,49.11556537433699,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13424.0,358,1,572.77,1,1,3,113,5,Hibernating / Lost,0,0.0,1,0.24711992886397982,134.05333067667686,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13425.0,17,5,3403.63,5,4,5,545,14,Champions,0,0.0,1,0.7922058949321855,593.0825709881041,VIP Loyalty Program,"Early access to new launches, zero discount needed."
13426.0,91,17,6084.74,4,5,5,455,14,Champions,5,2082.64,0,0.833122986443444,757.007889631605,VIP Loyalty Program,"Early access to new launches, zero discount needed."
13427.0,29,5,888.79,5,4,3,543,12,Champions,1,117.74,0,0.7048922496690976,202.62659935293195,VIP Loyalty Program,"Early access to new launches, zero discount needed."
13428.0,423,2,281.51,1,2,2,122,5,Hibernating / Lost,1,218.47,0,0.20010062009157947,38.492243778440745,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13431.0,315,6,2047.14,2,4,4,244,10,At Risk,2,1269.1,0,0.4817531378414288,306.61656335105,Standard Retention Push,Automated email re-engagement.
13432.0,480,2,439.1,1,2,2,122,5,Hibernating / Lost,0,0.0,1,0.15933100477792672,46.532593184227345,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13433.0,410,4,658.32,1,3,3,133,7,Others / Need Attention,0,0.0,1,0.2394651610510914,67.32753264625897,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13434.0,5,4,1205.46,5,3,4,534,12,Loyal Customers,1,461.4,0,0.695044751289628,278.25096453414744,Cross-Sell Drive,Recommend bundle products based on purchase history.
13435.0,19,5,1753.46,5,4,4,544,13,Champions,4,2721.77,0,0.7547325646073565,506.6128436014046,VIP Loyalty Program,"Early access to new launches, zero discount needed."
13437.0,8,4,2173.6,5,3,4,534,12,Loyal Customers,3,1234.46,0,0.6919138984651731,470.6118115220731,Cross-Sell Drive,Recommend bundle products based on purchase history.
13438.0,456,1,46.5,1,1,1,111,3,Hibernating / Lost,0,0.0,1,0.1191420548422426,15.751376231257893,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13439.0,164,3,986.61,3,3,3,333,9,Loyal Customers,0,0.0,1,0.46686883668871515,186.86648029010934,Cross-Sell Drive,Recommend bundle products based on purchase history.
13440.0,332,7,1295.25,2,4,4,244,10,At Risk,0,0.0,1,0.4691495086799594,165.4931156543626,Standard Retention Push,Automated email re-engagement.
13441.0,0,2,720.9,5,2,3,523,10,Promising / Potential,0,0.0,1,0.6256435674900065,293.7078812293169,Cross-Sell Drive,Recommend bundle products based on purchase history.
13442.0,576,3,419.87,1,3,2,132,6,Others / Need Attention,0,0.0,1,0.0996882913396181,24.87163303842525,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13443.0,357,6,1280.16,1,4,4,144,9,Can't Lose Them,0,0.0,1,0.26830344882910584,96.2921796806236,Executive Outreach,Feedback survey + customized high-value offer.
13444.0,283,2,631.68,2,2,3,223,7,About to Sleep,0,0.0,1,0.37739014775035185,137.8919888097902,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13445.0,535,1,241.9,1,1,1,111,3,Hibernating / Lost,0,0.0,1,0.08430443235941876,24.160617935528542,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13446.0,339,11,3881.89,2,5,5,255,12,At Risk,0,0.0,1,0.5969360735729947,345.67162291945414,Standard Retention Push,Automated email re-engagement.
13448.0,127,11,7124.76,3,5,5,355,13,Loyal Customers,2,2116.11,0,0.7591494004564443,947.5296465674603,Cross-Sell Drive,Recommend bundle products based on purchase history.
13450.0,33,11,3497.78,5,5,5,555,15,Champions,2,622.26,0,0.8416541248607635,474.8645079697368,VIP Loyalty Program,"Early access to new launches, zero discount needed."
13451.0,35,10,6678.16,5,5,5,555,15,Champions,1,512.76,0,0.8359380502131486,915.3004461422477,VIP Loyalty Program,"Early access to new launches, zero discount needed."
13452.0,168,3,729.8,3,3,3,333,9,Loyal Customers,0,0.0,1,0.46203262589405203,152.21176325077718,Cross-Sell Drive,Recommend bundle products based on purchase history.
13453.0,74,3,781.69,4,3,3,433,10,Loyal Customers,0,0.0,1,0.5691234255380647,203.62199886578398,Cross-Sell Drive,Recommend bundle products based on purchase history.
13454.0,550,1,219.87,1,1,1,111,3,Hibernating / Lost,0,0.0,1,0.07883510992881027,18.66351356173069,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13455.0,275,5,2540.53,2,4,4,244,10,At Risk,1,365.4,0,0.5223693202191066,347.21521527772796,Standard Retention Push,Automated email re-engagement.
13456.0,64,3,855.06,4,3,3,433,10,Loyal Customers,3,911.66,0,0.5810184506617897,203.43020800975867,Cross-Sell Drive,Recommend bundle products based on purchase history.
13457.0,597,2,148.22,1,2,1,121,4,Hibernating / Lost,0,0.0,1,0.08035219705730201,13.735852901962085,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13458.0,8,12,9991.12,5,5,5,555,15,Champions,4,1968.15,0,0.8610009791761357,1604.5054256237004,VIP Loyalty Program,"Early access to new launches, zero discount needed."
13459.0,533,2,1160.41,1,2,4,124,7,Hibernating / Lost,0,0.0,1,0.18065758210623462,76.6422704128406,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13461.0,47,5,3599.2,4,4,5,445,13,Champions,1,560.8,0,0.771960666753432,536.9348893973564,VIP Loyalty Program,"Early access to new launches, zero discount needed."
13462.0,161,5,1153.85,3,4,4,344,11,Loyal Customers,0,0.0,1,0.591041782203971,191.70857665070676,Cross-Sell Drive,Recommend bundle products based on purchase history.
13464.0,303,5,2422.96,2,4,4,244,10,At Risk,1,674.68,0,0.48830763551814105,310.78823841502737,Standard Retention Push,Automated email re-engagement.
13465.0,355,2,931.12,1,2,3,123,6,Hibernating / Lost,0,0.0,1,0.2994473337468224,117.3698289601053,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13466.0,93,5,1013.35,4,4,3,443,11,Champions,0,0.0,1,0.6425184558979444,209.78104693996877,VIP Loyalty Program,"Early access to new launches, zero discount needed."
13468.0,1,64,12424.56,5,5,5,555,15,Champions,8,965.95,0,0.9714897742535407,2100.568139204737,VIP Loyalty Program,"Early access to new launches, zero discount needed."
13469.0,562,1,82.4,1,1,1,111,3,Hibernating / Lost,0,0.0,1,0.0746963767750688,14.575501489792986,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13470.0,8,2,165.0,5,2,1,521,8,Promising / Potential,0,0.0,1,0.5163021450477275,103.43093738322712,Cross-Sell Drive,Recommend bundle products based on purchase history.
13472.0,372,2,592.24,1,2,3,123,6,Hibernating / Lost,0,0.0,1,0.282385383955279,102.35394369185562,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13473.0,241,7,2476.38,3,4,4,344,11,Loyal Customers,1,181.38,0,0.5107154593567431,246.893414571697,Cross-Sell Drive,Recommend bundle products based on purchase history.
13474.0,145,3,663.79,3,3,3,333,9,Loyal Customers,0,0.0,1,0.4899591445405983,154.7706729962629,Cross-Sell Drive,Recommend bundle products based on purchase history.
13475.0,100,4,1431.78,4,3,4,434,11,Loyal Customers,0,0.0,1,0.595914111900121,274.145356516194,Cross-Sell Drive,Recommend bundle products based on purchase history.
13476.0,87,5,2061.47,4,4,4,444,12,Champions,0,0.0,1,0.6942624119894202,444.782510760829,VIP Loyalty Program,"Early access to new launches, zero discount needed."
13477.0,47,9,2279.14,4,5,4,454,13,Champions,2,555.03,0,0.7958905433540074,391.691412182533,VIP Loyalty Program,"Early access to new launches, zero discount needed."
13478.0,378,5,2215.78,1,4,4,144,9,Can't Lose Them,0,0.0,1,0.24273360604154415,152.22845511735548,Executive Outreach,Feedback survey + customized high-value offer.
13479.0,109,4,851.37,3,3,3,333,9,Loyal Customers,0,0.0,1,0.5417094800102138,161.89400180145205,Cross-Sell Drive,Recommend bundle products based on purchase history.
13480.0,325,2,627.82,2,2,3,223,7,About to Sleep,0,0.0,1,0.3306747435293925,120.82296876652559,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
13481.0,17,10,3387.61,5,5,5,555,15,Champions,1,443.23,0,0.8476602073548493,506.6472704727888,VIP Loyalty Program,"Early access to new launches, zero discount needed."
13482.0,141,2,336.09,3,2,2,322,7,Promising / Potential,0,0.0,1,0.4199061869272209,104.7337502680403,Cross-Sell Drive,Recommend bundle products based on purchase history.
13484.0,150,3,790.72,3,3,3,333,9,Loyal Customers,0,0.0,1,0.4838732299488179,162.0614311934068,Cross-Sell Drive,Recommend bundle products based on purchase history.
13485.0,142,11,3019.22,3,5,5,355,13,Loyal Customers,0,0.0,1,0.745642610003251,364.37144829332635,Cross-Sell Drive,Recommend bundle products based on purchase history.
13486.0,37,2,819.61,4,2,3,423,9,Promising / Potential,1,302.8,0,0.5891963354922862,224.84558277260612,Cross-Sell Drive,Recommend bundle products based on purchase history.
13487.0,122,4,680.27,3,3,3,333,9,Loyal Customers,1,166.6,0,0.5259646525603476,150.26014362184426,Cross-Sell Drive,Recommend bundle products based on purchase history.
13488.0,29,19,13215.95,5,5,5,555,15,Champions,4,2371.93,0,0.8750031219830442,1772.5967389107893,VIP Loyalty Program,"Early access to new launches, zero discount needed."
13489.0,14,4,449.52,5,3,2,532,10,Loyal Customers,0,0.0,1,0.5916104175878524,191.3516847375318,Cross-Sell Drive,Recommend bundle products based on purchase history.
